Median household income,Median Gross Rent,Median Age,Percent White,CBG_ID,TRACT_ID,TRACTCE,COUNTYFP,BLKGRPCE,NatWalkInd,Prop_land_unprotected,D4B025,D4A,D2B_E5MIXA,D2A_JPHH,D1D,D1C5_ENT,D1B,E_PctLowWage,Prop_over3kmonth,R_PCTLOWWAGE,P_WrkAge
20577.0,1105.0,40.2,0.0440165061898211,360470900003,36047090000,090000,047,3,12.5,1.0,0.738897436,360.76,0.51090218,0.051612903,38.37340962,1.338607312,81.097293,0.4375,0.1815680880330124,0.242105263,0.67
16484.0,525.0,32.6,0.1545961002785515,360470900004,36047090000,090000,047,4,9.333333333,1.0,0.95255778,258.84,0.0,0.0,45.64618581,0.0,75.51604012,0.0,0.1671309192200557,0.275862069,0.67
20577.0,987.0,38.3,0.0891514500537056,360470900006,36047090000,090000,047,6,14.83333333,1.0,1.0,0.0,0.342067304,0.101895735,65.21728141,0.0,119.7579664,0.255813953,0.1342642320085929,0.254901961,0.574
25995.0,932.0,32.3,0.0190274841437632,360470900007,36047090000,090000,047,7,11.16666667,1.0,1.0,122.04,0.744673384,0.326203209,45.6343511,2.902538233,76.27225467,0.327868852,0.1945031712473573,0.234432234,0.666
20577.0,1663.0,35.6,0.0,360470900001,36047090000,090000,047,1,16.0,1.0,0.100426793,0.0,0.315295458,0.793478261,36.42250101,0.752919918,38.11657083,0.109589041,0.1604938271604938,0.251231527,0.588
63125.0,1570.0,39.8,0.0908558030480656,360470996001,36047099600,099600,047,1,12.5,1.0,0.0,422.45,0.055657957,0.337349398,30.05436986,0.0,71.51011853,0.083333333,0.1916764361078546,0.209205021,0.572
108250.0,1417.0,47.5,0.9854227405247812,360470612001,36047061200,061200,047,1,14.0,0.797660619598897,0.0,399.65,0.451090738,0.177777778,13.15496498,0.0,26.33552327,0.277777778,0.26044703595724,0.17357002,0.58
49006.0,1252.0,32.9,0.3355582524271844,360470445002,36047044500,044500,047,2,15.5,1.0,1.0,159.59,0.89259364,0.219895288,40.40758017,0.724549713,91.85060982,0.404761905,0.2063106796116504,0.179791976,0.583
62380.0,1504.0,32.7,0.3606349206349206,360470445001,36047044500,044500,047,1,16.0,1.0,1.0,0.0,0.836133834,0.30228471,63.57497586,2.81451716,130.3783685,0.197674419,0.2038095238095238,0.209048362,0.671
68145.0,1622.0,30.1,0.3515575333757152,360470445003,36047044500,044500,047,3,13.16666667,1.0,1.0,384.9,0.533398902,0.253846154,55.87199575,0.75502697,131.9619359,0.151515152,0.2403051493960585,0.183098592,0.775
103854.0,1676.0,35.1,1.0,360470472003,36047047200,047200,047,3,13.0,1.0,0.0,434.52,0.425840697,2.562043796,30.63148597,0.052005918,23.76670474,0.262108262,0.1969365426695842,0.362962963,0.37
52614.0,1428.0,19.1,0.9871382636655948,360470472002,36047047200,047200,047,2,13.66666667,1.0,0.028255468,162.28,0.740647958,0.395256917,26.86432877,0.070882134,88.17737466,0.37,0.0771704180064308,0.299651568,0.445
52321.0,1385.0,36.6,0.2679558011049723,360471142022,36047114202,114202,047,2,14.0,1.000000037492538,0.475048481,139.48,0.254819596,0.024305556,30.46268602,0.093731342,101.792237,0.428571429,0.1804788213627992,0.196428571,0.689
58304.0,1272.0,32.2,0.395433316035288,360471142021,36047114202,114202,047,1,9.666666667,1.0000000585749682,0.066419294,556.56,0.0,0.012965964,38.83520168,0.0,112.8739572,0.625,0.1344058121432278,0.234011628,0.645
72321.0,1289.0,34.0,0.3249042145593869,360471176011,36047117601,117601,047,1,10.33333333,1.0,0.371824829,329.92,0.055657957,0.269879518,29.05135287,0.0,66.04880749,0.089285714,0.1203065134099616,0.261133603,0.654
18304.0,475.0,48.8,0.2569916855631141,360470505001,36047050500,050500,047,1,14.16666667,1.0,0.292700548,304.43,0.323119566,0.399456522,64.86518826,0.0,80.27749679,0.037414966,0.2108843537414966,0.242792109,0.512
46042.0,1289.0,39.6,0.3591331269349845,360470505003,36047050500,050500,047,3,15.5,0.9974144128138948,0.969141109,199.83,0.363137362,0.373443983,71.73698729,2.147813991,115.6239865,0.162962963,0.2606811145510836,0.214876033,0.682
48214.0,1946.0,17.6,0.9635135135135136,360470468001,36047046800,046800,047,1,17.5,0.8993042520619746,0.465339704,331.26,0.733602747,0.467346939,11.8616151,0.060828795,33.75998144,0.384279476,0.0954954954954954,0.278740157,0.416
55727.0,1660.0,24.2,0.7259725400457666,360470484002,36047048400,048400,047,2,16.33333333,1.0,0.626334669,321.87,0.835754216,0.575178998,42.39117902,1.605726478,112.2723953,0.352697095,0.1361556064073226,0.258764608,0.449
58625.0,1671.0,26.8,0.9929006085192698,360470474002,36047047400,047400,047,2,17.33333333,1.0,0.0,0.0,0.837791656,1.179930796,34.70669823,1.332901261,50.54771707,0.258064516,0.1115618661257606,0.360465116,0.444
23444.0,1270.0,50.1,1.0,360470610044,36047061004,061004,047,4,10.0,1.0,0.0,197.14,0.719303654,0.124789207,138.5706024,0.359456815,192.3093963,0.337837838,0.1504672897196261,0.275,0.54
79821.0,1797.0,39.7,0.2642359688652191,360470696012,36047069601,069601,047,2,14.66666667,0.8497552452354754,0.0,439.89,0.785007987,0.09375,19.47328962,0.0,41.95436891,0.177777778,0.1917247029905776,0.190425532,0.615
72917.0,1558.0,51.3,0.979045401629802,360470696021,36047069602,069602,047,1,16.5,1.0,0.0,156.91,0.0,0.270422535,21.73332657,0.0,37.18909865,0.15625,0.2258440046565774,0.198347107,0.659
76875.0,1313.0,40.8,0.7303710094909405,360470696023,36047069602,069602,047,3,14.0,0.9999999769362676,0.0,579.36,0.542014351,0.287951807,14.63940096,0.097110454,28.13775409,0.146443515,0.270923209663503,0.213101161,0.697
71685.0,1415.0,35.6,0.2283136710617626,360470796011,36047079601,079601,047,1,9.5,1.0,0.870901152,366.13,0.921117753,0.099297894,83.22879164,2.069632474,213.0243139,0.434343434,0.210617626648161,0.198603569,0.672
44259.0,1289.0,34.6,0.097327483047467,360470796021,36047079602,079602,047,1,12.83333333,1.0,0.671582377,238.72,0.72777678,0.207317073,70.16386008,4.536724345,155.8023005,0.481283422,0.1986437973673713,0.230639731,0.615
70024.0,1333.0,35.0,0.1903873075128324,360470796022,36047079602,079602,047,2,13.0,1.0,0.226503511,246.77,0.344573004,1.095292767,117.8575522,1.158305181,124.1124002,0.309224319,0.2426504899673355,0.203058624,0.703
73534.0,1450.0,33.9,0.3672875436554133,360470798011,36047079801,079801,047,1,14.83333333,1.0,0.837912373,270.91,0.954173116,0.047445255,66.83235553,1.057235003,129.7378382,0.487179487,0.3044237485448196,0.205702648,0.782
83088.0,1540.0,31.2,0.363883495145631,360470798021,36047079802,079802,047,1,15.66666667,1.0000004837558512,1.0,199.83,0.704798784,0.03200883,137.2819995,0.261489523,336.6677606,0.413793103,0.2396116504854369,0.208967174,0.704
31200.0,1223.0,39.9,0.123251165889407,360471208004,36047120800,120800,047,4,14.66666667,1.0,0.0,124.72,0.0,0.132791328,95.64222027,0.0,153.5390082,0.030612245,0.1439040639573617,0.232804233,0.586
34877.5,1299.0,38.8,0.3683646112600536,360471208005,36047120800,120800,047,5,14.33333333,1.0,0.028484648,210.56,0.030795006,0.403478261,22.28881285,0.0,48.61828769,0.150862069,0.1067024128686327,0.256097561,0.702
16545.0,396.0,36.9,0.2665094339622642,360471210002,36047121000,121000,047,2,13.83333333,0.9867854290594238,0.0,232.01,0.216741567,0.037037037,51.49131126,0.0,141.5844097,0.296296296,0.0867924528301886,0.271692745,0.6
19438.0,554.0,27.8,0.1989051094890511,360471214002,36047121400,121400,047,2,13.66666667,1.0,0.0,159.59,0.0,0.00124533,40.12756273,0.0,109.4025093,0.0,0.0766423357664233,0.280979827,0.565
51953.0,1432.0,32.4,0.0963581183611532,360470516011,36047051601,051601,047,1,6.833333333,1.0,0.002277622,321.87,0.139003856,0.064150943,87.57358707,0.0,181.1962131,0.117647059,0.1934749620637329,0.250614251,0.668
58162.0,1311.0,31.8,0.1268466632705043,360470510021,36047051002,051002,047,1,12.66666667,1.0,0.703087641,299.07,0.676458697,0.326745718,66.67977391,5.551449839,122.4437757,0.443548387,0.1864493122771268,0.225080386,0.613
50819.0,1271.0,30.6,0.0482809070958302,360470516013,36047051601,051601,047,3,12.0,1.0,0.0,261.52,0.860623326,0.048439182,69.36925837,0.404485472,184.3105465,0.444444444,0.1569129480614484,0.231793961,0.605
68922.0,1388.0,34.7,0.0461767626613704,360470516021,36047051602,051602,047,1,11.16666667,1.0,0.058708625,221.28,0.383513875,0.036568214,79.44360183,0.0,204.8648068,0.307692308,0.1658391261171797,0.216216216,0.724
65388.0,821.0,31.6,0.4216867469879518,360470610031,36047061003,061003,047,1,15.0,1.0,0.579706398,199.83,0.202035117,2.677852349,63.75774056,0.891716651,46.25780128,0.325814536,0.2216867469879518,0.276752768,0.566
43304.0,1457.0,32.8,0.7024482109227872,360470492003,36047049200,049200,047,3,12.83333333,1.0,0.0,331.26,0.536730371,0.773067332,59.4281861,0.49249878,87.17228403,0.432258065,0.1544256120527307,0.254807692,0.569
70714.0,1248.0,41.7,0.5193050193050193,360470492002,36047049200,049200,047,2,16.5,1.0,0.0,209.21,0.892393095,0.30952381,33.25247549,0.394298128,68.0821435,0.452991453,0.2094594594594594,0.21194605,0.679
43750.0,1195.0,34.1,0.5202127659574468,360470492001,36047049200,049200,047,1,15.33333333,1.0,0.0,84.49,0.171671325,1.162337662,51.32179017,0.290363735,68.23547773,0.337988827,0.1702127659574468,0.245,0.634
78651.0,1896.0,39.5,0.8728373702422145,360470502022,36047050202,050202,047,2,17.16666667,0.9999997781685792,0.86669134,264.2,0.87350222,0.263716814,37.11979935,1.330988821,56.9860399,0.295302013,0.3408304498269896,0.190174326,0.743
123000.0,1242.0,46.2,0.8729235880398671,360470502021,36047050202,050202,047,1,10.83333333,1.0000001357984454,0.521932457,269.57,0.693559329,0.094594595,42.77650446,1.961532832,90.83405885,0.306122449,0.3538205980066445,0.160246533,0.527
48565.0,1319.0,49.7,0.9209401709401708,360470642002,36047064200,064200,047,2,15.0,1.0,0.0,143.5,0.136538987,1.88630491,66.67868102,0.0,53.48007321,0.1,0.2393162393162393,0.201680672,0.541
72212.0,1181.0,38.7,0.7216417910447761,360470642001,36047064200,064200,047,1,14.33333333,1.0,0.0,182.39,0.309132424,1.410526316,28.95233136,0.271043102,33.01797789,0.304477612,0.1902985074626865,0.245847176,0.516
86875.0,1750.0,38.5,0.222323879231473,360470680001,36047068000,068000,047,1,8.666666667,1.0,0.0,327.23,0.343132351,0.192429022,18.97005261,0.050185324,54.85255953,0.295081967,0.1948764867337603,0.198511166,0.625
88854.0,1650.0,32.5,0.03,360470680002,36047068000,068000,047,2,14.5,1.0,0.0,219.94,0.816534461,0.578947368,23.39565994,2.110196779,55.04861162,0.529411765,0.2166666666666666,0.209923664,0.638
77625.0,1256.0,41.3,0.0861900097943192,360470724001,36047072400,072400,047,1,13.33333333,1.0,0.0,457.32,0.0,0.106557377,28.11352115,0.0,65.08822017,0.128205128,0.2193927522037218,0.203592814,0.58
76719.0,1507.0,42.5,0.0073170731707317,360470724002,36047072400,072400,047,2,17.66666667,1.0,0.0,198.49,0.854596841,0.831578947,17.35617586,2.546830154,25.78272501,0.405063291,0.1963414634146341,0.203910615,0.668
74250.0,1372.0,49.5,0.0148205928237129,360470728002,36047072800,072800,047,2,13.5,1.0,0.0,360.76,0.649695105,0.262557078,27.24340827,0.0,60.5304149,0.4,0.188767550702028,0.162740899,0.487
72750.0,1380.0,29.7,0.9039634146341464,360470750001,36047075000,075000,047,1,16.33333333,1.0,0.0,319.19,0.789616317,0.633333333,35.19325747,1.586963865,61.23813502,0.342105263,0.2042682926829268,0.242472266,0.487
72839.0,1398.0,34.5,0.6969263759828449,360470750002,36047075000,075000,047,2,14.66666667,1.0,0.0,238.72,0.826062562,0.327944573,28.60806556,0.560027385,65.28985925,0.274647887,0.2122944960686204,0.20361991,0.548
72240.0,1341.0,32.6,0.713436385255648,360470760002,36047076000,076000,047,2,16.0,1.0,0.018563643,0.0,0.37527086,0.404129794,40.63334477,1.109734206,71.79126671,0.284671533,0.2639714625445897,0.219885277,0.602
59076.0,1153.0,39.9,0.9234338747099768,360470760003,36047076000,076000,047,3,11.83333333,1.0,0.165028473,0.0,0.589528968,0.054989817,42.64534615,0.082326923,106.4487115,0.296296296,0.1732405259087393,0.248677249,0.383
98646.0,1247.0,20.6,1.0,360470760001,36047076000,076000,047,1,12.0,1.0,0.0,61.69,0.59119271,0.081896552,14.18527445,0.0,46.36395072,0.368421053,0.1314168377823408,0.217687075,0.514
39031.0,1296.0,44.7,0.08682328907048,360470816001,36047081600,081600,047,1,11.66666667,1.0,0.121828691,355.4,0.084566342,16.86632391,255.0403871,5.641046418,35.40118233,0.175125743,0.2441266598569969,0.226381462,0.66
20833.0,494.0,26.0,0.2085492227979274,360470281001,36047028100,028100,047,1,7.166666667,1.0,0.112813635,177.03,0.216741567,0.017928287,53.46042803,0.0,152.0127088,0.222222222,0.1878238341968912,0.265279584,0.538
32165.0,1407.0,28.8,0.2935507783543366,360470281003,36047028100,028100,047,3,12.83333333,1.0,0.0,317.85,0.677837919,0.375987362,45.67084766,1.167143885,68.45552611,0.201680672,0.1823573017049666,0.205263158,0.709
72635.0,1379.0,34.2,0.5770348837209303,360470284001,36047028400,028400,047,1,12.83333333,1.0,0.937024768,465.37,0.588439694,0.03539823,56.40902409,0.0,147.845366,0.5,0.1395348837209302,0.245243129,0.608
34688.0,1217.0,45.7,0.7589367552703942,360470284002,36047028400,028400,047,2,17.0,1.0,1.0,297.73,0.888192119,0.575555556,50.09838262,5.372667774,76.12442261,0.416988417,0.1594867094408799,0.257367387,0.547
68846.0,1215.0,42.0,0.1536491677336747,360470293004,36047029300,029300,047,4,12.33333333,1.0,0.0,304.43,0.487998685,0.130555556,43.55155566,0.197065863,76.95421939,0.510638298,0.2407170294494238,0.197969543,0.73
21354.0,677.0,28.9,0.2423993426458504,360470293002,36047029300,029300,047,2,16.66666667,1.0,0.0,0.0,0.0,0.486842105,80.75615822,0.0,119.5623413,0.034749035,0.1396877567789646,0.256476684,0.54
33224.0,654.0,30.1,0.0132075471698113,360470293001,36047029300,029300,047,1,9.666666667,1.0,0.0,0.0,0.214203355,1.433526012,45.52553959,0.0,52.22626836,0.044354839,0.2471698113207547,0.229965157,0.672
44219.0,823.0,30.4,0.0,360470303002,36047030300,030300,047,2,14.16666667,1.0,0.511295539,189.1,0.454696569,1.463022508,37.92741736,0.099027199,45.94862051,0.136263736,0.1390086206896551,0.247956403,0.675
68097.0,1070.0,36.7,0.490506329113924,360470315001,36047031500,031500,047,1,13.5,1.0,1.0,262.86,0.798789044,0.092561983,71.45309935,2.033594031,116.8392207,0.25,0.2302215189873417,0.248,0.786
61429.0,1516.0,34.1,0.345266507557677,360470315002,36047031500,031500,047,2,10.33333333,1.0,1.0,0.0,0.808487881,0.075250836,59.59157602,1.019451534,116.4955071,0.444444444,0.2680986475735879,0.201754386,0.756
141767.0,3221.0,33.7,0.8281649033199562,360470519001,36047051900,051900,047,1,16.83333333,0.9963974489233528,0.987228263,287.0,0.884707877,0.479564033,80.78581703,9.172485533,93.11771424,0.318181818,0.3480481576067128,0.134485349,0.853
58547.0,1724.0,30.0,0.7208436724565757,360470503002,36047050300,050300,047,2,15.0,1.0,0.444132023,245.42,0.807236119,0.493975904,78.50945319,11.88823804,94.87049365,0.385365854,0.3784119106699752,0.15917603,0.828
121875.0,2471.0,35.1,0.8026315789473685,360470503003,36047050300,050300,047,3,16.33333333,1.0,1.0,232.01,0.768049638,0.550691244,61.46559453,9.339923916,87.88423646,0.355648536,0.3421052631578947,0.154,0.743
94091.0,1910.0,33.8,0.7277289836888331,360470503001,36047050300,050300,047,1,11.5,1.0,0.983233723,230.67,0.924982481,0.371980676,50.59794207,2.672426518,70.99746449,0.331168831,0.439146800501882,0.165714286,0.854
153036.0,2819.0,31.3,0.8217821782178217,360470519003,36047051900,051900,047,3,18.83333333,1.0,0.682185337,168.98,0.919074266,1.187607573,76.62694506,11.1467559,67.88878466,0.288405797,0.5668316831683168,0.125541126,0.842
38355.0,1323.0,37.8,0.4710920770877944,360470530001,36047053000,053000,047,1,14.5,1.0,1.0,301.75,0.821974408,0.515081206,65.34397133,1.333550435,133.4502971,0.315315315,0.1406138472519628,0.270833333,0.697
43077.0,1424.0,35.1,0.5688854489164087,360471176021,36047117602,117602,047,1,10.83333333,1.0,0.868024008,207.87,0.66320861,0.171875,30.96157863,0.493018768,63.69802482,0.25974026,0.1555727554179566,0.241269841,0.628
41172.0,1237.0,31.4,0.3173302107728337,360471176022,36047117602,117602,047,2,15.5,1.0,1.0,112.65,0.756022102,0.284955752,51.21469519,1.245940088,112.0034563,0.316770186,0.1416861826697892,0.224435591,0.591
41907.0,1093.0,47.9,0.2386634844868735,360470313004,36047031300,031300,047,4,8.833333333,1.0,1.0,258.84,0.528946313,0.122406639,53.85279317,0.835646791,77.80800116,0.186440678,0.2661097852028639,0.242222222,0.689
53056.0,1174.0,32.7,0.1568281938325991,360470313001,36047031300,031300,047,1,9.333333333,1.0,0.912321103,209.21,0.846536219,0.032467532,47.86918502,0.278849622,105.4981068,0.333333333,0.2325991189427312,0.189979123,0.635
72014.0,1299.0,37.0,0.0345514950166113,360471014001,36047101400,101400,047,1,8.833333333,1.0,0.0,320.53,0.254819596,0.013182674,31.45942462,0.0,78.51813276,0.714285714,0.1694352159468438,0.189239332,0.624
101583.0,1185.0,48.9,0.1187335092348284,360471014002,36047101400,101400,047,2,9.5,1.0,0.0,201.17,0.0,0.019305019,14.2770581,0.0,39.64106242,0.8,0.2176781002638522,0.220930233,0.624
35643.0,1299.0,40.2,0.1315192743764172,360471158001,36047115800,115800,047,1,13.0,1.0,0.83432045,0.0,0.0,0.009677419,37.82107016,0.0,79.42424733,0.333333333,0.1882086167800453,0.241935484,0.653
75278.0,1293.0,32.1,0.0930787589498806,360471158002,36047115800,115800,047,2,14.0,1.0,0.409078316,0.0,0.082918612,0.478723404,35.09230405,0.0,61.6506306,0.074074074,0.1491646778042959,0.256410256,0.612
55847.5,1753.0,29.7,0.2915129151291513,360470403003,36047040300,040300,047,3,12.83333333,1.0,0.933280819,260.18,0.251695682,0.426380368,44.87095375,0.581660512,90.07428494,0.345323741,0.1706642066420664,0.211864407,0.653
52831.0,1702.0,28.3,0.3104838709677419,360470403001,36047040300,040300,047,1,14.16666667,1.0,1.0,308.46,0.625888888,0.468384075,28.1806431,0.0,40.51477965,0.15,0.2399193548387097,0.203448276,0.736
71875.0,1394.0,43.4,0.6830065359477124,360470428002,36047042800,042800,047,2,14.0,1.0,0.833576007,128.75,0.463661114,0.268421053,47.09945026,0.386589195,98.58024474,0.287581699,0.1431372549019607,0.235181644,0.573
42438.0,1332.0,41.7,0.4938361131254532,360470428001,36047042800,042800,047,1,9.333333333,1.0,0.841513379,0.0,0.318177247,0.402646503,77.26839504,0.989352049,136.4316476,0.450704225,0.1537345902828136,0.250902527,0.607
67813.0,1475.0,20.5,1.0,360470470001,36047047000,047000,047,1,18.66666667,0.9999999171726452,0.0,147.52,0.838742377,0.67032967,27.33302936,0.165654723,64.52251475,0.368852459,0.110397946084724,0.305327869,0.41
56736.0,1471.0,43.5,0.5779816513761468,360470198002,36047019800,019800,047,2,14.0,1.0,0.0,321.87,0.636318329,0.495726496,29.05212042,0.527261714,51.72437411,0.281609195,0.2140672782874617,0.277264325,0.609
53241.0,1272.0,41.0,0.6014307613694431,360470274002,36047027400,027400,047,2,9.0,1.0,0.247891296,214.58,0.312072969,0.528481013,44.39414538,0.41361005,89.93720756,0.730538922,0.145631067961165,0.28440367,0.653
53241.0,1533.0,37.1,0.5060882800608828,360470274001,36047027400,027400,047,1,11.16666667,1.0,0.0,497.56,0.335716262,0.4609375,31.54538091,0.107480003,70.61436204,0.129943503,0.1400304414003044,0.285163776,0.626
85563.0,1718.0,33.8,0.1183478951548848,360470275004,36047027500,027500,047,4,11.83333333,1.0,0.495115595,136.79,0.612874628,0.058823529,61.6529048,1.895477656,125.6003352,0.709677419,0.1699761715647339,0.214611872,0.654
29138.0,2208.0,39.4,0.1733800350262697,360470287002,36047028700,028700,047,2,13.16666667,1.0,1.0,174.35,0.247816932,0.385093168,25.92779143,0.116268123,66.38909823,0.193548387,0.2539404553415061,0.261904762,0.63
29138.0,1778.0,37.4,0.3785594639865997,360470287001,36047028700,028700,047,1,15.0,1.0,1.0,193.12,0.8276417,0.494802495,40.4363913,4.737778817,65.77799892,0.386554622,0.202680067001675,0.238636364,0.818
92538.0,1525.0,35.5,0.0381447767663632,360471024001,36047102400,102400,047,1,12.33333333,1.0,0.0,218.6,0.452909673,0.098201936,22.95978327,0.084826785,65.23179803,0.338028169,0.188556566970091,0.18561001,0.587
72933.0,1625.0,34.2,0.0484196368527236,360470988002,36047098800,098800,047,2,11.0,1.0,0.0,291.02,0.204170529,0.204339964,33.51444368,0.0,74.82879541,0.026548673,0.1566913248150639,0.192307692,0.601
80550.0,1594.0,31.8,0.4928390901432182,360470429003,36047042900,042900,047,3,10.5,1.0,0.831852336,0.0,0.924742588,0.086560364,67.6839223,1.32477428,142.9551882,0.421052632,0.2308340353833192,0.183246073,0.775
56250.0,938.0,26.3,0.6017039403620873,360470419003,36047041900,041900,047,3,12.33333333,1.0,0.576077346,366.13,0.0,0.0,28.39405545,0.0,99.11530879,0.0,0.1352502662406815,0.174285714,0.635
38362.0,1394.0,27.9,0.2853185595567867,360470419002,36047041900,041900,047,2,10.16666667,1.0,0.554093676,280.29,0.0,0.015544041,46.27187552,0.0,114.1513467,0.5,0.1578947368421052,0.211453744,0.619
32857.0,1523.0,26.9,0.2914454277286136,360470429002,36047042900,042900,047,2,14.16666667,0.994355772645672,0.438532435,217.26,0.976651123,0.106060606,77.06522068,1.93874769,205.3860834,0.482142857,0.1427728613569321,0.192242833,0.64
32108.0,1384.0,32.6,0.2614130434782609,360470433003,36047043300,043300,047,3,9.0,1.0,1.0,127.41,0.447395892,0.222419929,59.75406327,0.387008182,142.4190109,0.328,0.1722826086956521,0.218181818,0.704
72399.0,1595.0,26.5,0.5022271714922049,360470433002,36047043300,043300,047,2,19.0,1.0,1.0,0.0,0.592765142,1.577405858,74.12369383,8.945963049,104.3308418,0.302387268,0.1848552338530066,0.209359606,0.679
73882.0,1403.0,27.2,0.2997590361445783,360470493005,36047049300,049300,047,5,16.5,1.0,0.973250925,177.03,0.90482388,0.203994294,74.16074008,3.338990667,182.3264641,0.426573427,0.1402409638554216,0.223420647,0.576
24296.0,493.0,38.8,0.4016759776536313,360470493001,36047049300,049300,047,1,10.16666667,1.0,1.0,297.73,0.254819596,0.047945205,54.7787541,0.0,106.8126033,0.333333333,0.1843575418994413,0.211943794,0.572
75167.0,1465.0,25.0,0.9774730656219393,360470548002,36047054800,054800,047,2,10.0,1.0,0.0,242.74,0.319771991,0.067375887,11.49389176,0.0,37.25480473,0.473684211,0.1704211557296767,0.221079692,0.425
53750.0,1229.0,36.8,0.1454363089267803,360470375003,36047037500,037500,047,3,12.66666667,1.0,1.0,246.77,0.55650995,0.117073171,56.74633327,1.219159504,110.5001841,0.166666667,0.238716148445336,0.201941748,0.64
37411.0,1818.0,30.9,0.3101067168863779,360470375002,36047037500,037500,047,2,16.33333333,1.0,1.0,183.73,0.271397921,2.848966614,116.2567371,3.937650739,76.49606862,0.341517857,0.1770244821092278,0.226527571,0.675
36141.0,1290.0,28.6,0.162724692526017,360470377001,36047037700,037700,047,1,14.66666667,1.0,0.627054527,0.0,0.673064181,0.038659794,47.54464274,0.106602338,112.6786712,0.533333333,0.1220435193945127,0.242424242,0.64
78075.0,1147.0,34.5,0.0699755899104963,360470377003,36047037700,037700,047,3,11.5,1.0,0.304945995,297.73,0.673416844,0.055172414,53.24787758,0.317581775,130.1026671,0.125,0.1635475996745321,0.16966581,0.725
44362.0,1323.0,28.9,0.7337413925019127,360470396002,36047039600,039600,047,2,13.0,1.0,0.913450469,0.0,0.228076807,0.865909091,42.6776097,0.0,61.83995108,0.225721785,0.1346595256312165,0.236074271,0.594
92250.0,1395.0,34.4,0.9917920656634748,360470396001,36047039600,039600,047,1,16.5,1.0,0.244919257,114.0,0.790484241,0.456747405,23.9377957,0.208154745,38.04027969,0.393939394,0.2024623803009576,0.216216216,0.51
67227.0,1458.0,29.4,0.1245283018867924,360470408002,36047040800,040800,047,2,14.16666667,1.0,1.0,488.17,0.916689542,0.101960784,25.18027148,0.448047535,94.98607746,0.807692308,0.1160377358490566,0.247252747,0.641
79679.0,1213.0,33.0,0.2901716068642745,360470408003,36047040800,040800,047,3,12.5,1.0,1.0,398.31,0.74012838,0.098191214,30.72236958,0.0,82.91805852,0.447368421,0.1630265210608424,0.26109215,0.688
60625.0,1685.0,29.8,0.2869822485207101,360470247002,36047024700,024700,047,2,16.0,1.0,1.0,273.59,0.854395209,0.875,43.24043257,1.361903388,49.32035841,0.245614035,0.2909270216962524,0.208064516,0.787
15639.0,568.0,42.0,0.2162162162162162,360470912001,36047091200,091200,047,1,14.33333333,0.7854280268424398,0.167825572,336.62,0.39069503,0.188736682,75.47457427,0.0,123.8080455,0.016129032,0.1261261261261261,0.293929712,0.712
13458.0,467.0,33.0,0.0839160839160839,360470912002,36047091200,091200,047,2,13.0,1.0,0.930989972,262.86,0.0,0.0,69.49173388,0.0,125.2603102,0.0,0.1171328671328671,0.265771812,0.542
76316.0,1544.0,45.6,0.0669398907103825,360470950001,36047095000,095000,047,1,14.5,1.0,0.0,187.76,0.376415235,0.898897059,26.58774077,1.827594233,36.65202682,0.175869121,0.174863387978142,0.204737733,0.67
86583.0,1435.0,40.0,0.1258890469416785,360470950002,36047095000,095000,047,2,12.16666667,1.0,0.0,254.81,0.417742769,0.573696145,36.71754376,0.50092147,70.42955869,0.316205534,0.1735419630156472,0.18629174,0.654
66080.0,1206.0,57.6,0.9223697650663942,360470560001,36047056000,056000,047,1,12.33333333,1.0,0.0,209.21,0.439395915,0.183066362,25.55494602,0.046548171,45.57065966,0.2875,0.2492339121552604,0.215355805,0.499
63343.0,1480.0,43.5,0.9608993157380256,360470560003,36047056000,056000,047,3,8.833333333,1.0,0.0,116.68,0.091912097,0.306122449,42.83802766,0.0,94.6507609,0.20952381,0.1612903225806451,0.241293532,0.599
36932.0,1514.0,40.5,0.7631926121372031,360470560002,36047056000,056000,047,2,13.83333333,1.0,0.057095224,126.07,0.25695521,0.382352941,65.78876413,0.0,113.4650358,0.329059829,0.1682058047493403,0.242634315,0.607
76875.0,1796.0,40.8,0.6153846153846154,360470551001,36047055100,055100,047,1,16.5,0.9396465314533634,0.0,126.07,0.794448869,1.318706697,32.36039284,6.877351041,29.13663454,0.168126095,0.3414120126448893,0.175471698,0.785
76875.0,1397.0,35.4,0.625,360470551002,36047055100,055100,047,2,15.83333333,1.0,0.0,0.0,0.886230705,0.525337838,112.5462077,12.62310715,169.8810682,0.218649518,0.26875,0.167962675,0.629
105880.0,2583.0,32.7,0.8734375,360470571003,36047057100,057100,047,3,11.0,1.0,0.933799659,195.8,0.849234833,0.245409015,66.1804799,1.806415084,105.100514,0.306122449,0.296875,0.170068027,0.903
42222.0,1329.0,35.1,0.2859813084112149,360470092003,36047009200,009200,047,3,13.0,0.994655638441709,0.019001941,0.0,0.086981417,1.961685824,168.5542806,0.0,172.9729031,0.416992188,0.1657320872274143,0.289719626,0.68
45815.0,1283.0,36.4,0.1498422712933754,360470092001,36047009200,009200,047,1,14.83333333,0.9942766080975964,0.571073488,0.0,0.779342139,0.182282794,76.774604,3.3427145,205.091709,0.457943925,0.1104100946372239,0.334782609,0.645
